id,object_name,object_id,start_time,end_time,duration
eztv.re,outerwear,0e73a6ac,827.702,830.079,2.377375000000029
eztv.re,person,90f45fe4,1684.683,1687.060,2.377375000000029
eztv.re,clothing,fb027c86,2535.158,2537.535,2.377375000000029
eztv.re,clothing,b667a574,2126.750,2129.127,2.377375000000029
eztv.re,person,58f7890c,1622.996,1625.374,2.377375000000029
eztv.re,clothing,3fe77307,1734.983,1737.361,2.377375000000029
eztv.re,clothing,faaf16e2,693.568,695.945,2.377375000000029
eztv.re,tie,c3263d90,994.118,996.495,2.377375000000029
eztv.re,window,cd85abff,651.776,654.154,2.377375000000029
eztv.re,coat,7e686863,663.413,665.790,2.377375000000029
eztv.re,person,93140a58,161.912,164.289,2.3773750000000007
eztv.re,bottle,bbdbdf61,196.321,198.698,2.3773750000000007
eztv.re,person,8cc6afca,188.814,191.191,2.3773750000000007
eztv.re,person,635e98f9,224.099,226.476,2.3773750000000007
eztv.re,person,c6145756,202.702,205.080,2.3773750000000007
eztv.re,person,5e823eab,232.357,234.734,2.3773750000000007
eztv.re,fedora,130ce7ff,202.702,205.080,2.3773750000000007
eztv.re,outerwear,dda220c5,224.099,226.476,2.3773750000000007
eztv.re,animal,d43f2727,196.321,198.698,2.3773750000000007
eztv.re,packaged goods,0e6ac7b7,161.912,164.289,2.3773750000000007
eztv.re,coat,c5a09d41,196.321,198.698,2.3773750000000007
eztv.re,animal,1468909a,205.205,207.582,2.3773750000000007
eztv.re,door,5702587c,48.173,50.550,2.3773750000000007
eztv.re,coat,f1a08526,161.912,164.289,2.3773750000000007
eztv.re,person,1e4ecc49,196.321,198.698,2.3773750000000007
eztv.re,person,2b42479d,368.243,370.620,2.3773749999999723
eztv.re,person,f2446c18,368.243,370.620,2.3773749999999723
eztv.re,coat,91c2de2e,352.853,355.230,2.3773749999999723
eztv.re,person,3a862df7,370.745,373.123,2.3773749999999723
eztv.re,clothing,6ab476c3,368.243,370.620,2.3773749999999723
eztv.re,tie,5a028b0d,370.745,373.123,2.3773749999999723
eztv.re,person,fa9b6f39,352.853,355.230,2.3773749999999723
eztv.re,clothing,78d281c3,368.243,370.620,2.3773749999999723
eztv.re,person,9f8728ae,368.243,370.620,2.3773749999999723
eztv.re,person,be8552f7,352.853,355.230,2.3773749999999723
eztv.re,t-shirt,404f659a,368.243,370.620,2.3773749999999723
eztv.re,tableware,17d74c4c,368.243,370.620,2.3773749999999723
eztv.re,coat,3aeaa2e7,429.054,431.431,2.3773749999999723
eztv.re,person,8c381f04,368.243,370.620,2.3773749999999723
eztv.re,clothing,d5683839,352.853,355.230,2.3773749999999723
eztv.re,person,afd30d95,352.853,355.230,2.3773749999999723
eztv.re,table,e0d1da48,368.243,370.620,2.3773749999999723
eztv.re,suit,829e9a7e,370.745,373.123,2.3773749999999723
eztv.re,table,7f0d14be,368.243,370.620,2.3773749999999723
eztv.re,clothing,8d96dfe9,370.745,373.123,2.3773749999999723
eztv.re,tie,e2919d31,352.853,355.230,2.3773749999999723
eztv.re,clothing,117e4639,370.745,373.123,2.3773749999999723
eztv.re,suit,3b5f66d9,352.853,355.230,2.3773749999999723
eztv.re,person,019d9d41,368.243,370.620,2.3773749999999723
eztv.re,person,f3897405,368.243,370.620,2.3773749999999723
eztv.re,person,5acdcfcf,368.243,370.620,2.3773749999999723
eztv.re,wheel,689624c0,860.485,862.862,2.3773749999999154
eztv.re,person,ec61e70c,888.888,891.265,2.3773749999999154
eztv.re,person,cd6be560,1642.766,1645.143,2.3773749999998017
eztv.re,glasses,7ebe71f1,1594.718,1597.095,2.3773749999998017
eztv.re,person,3d81c8f6,1468.467,1470.844,2.3773749999998017
eztv.re,person,7a2f947a,1594.718,1597.095,2.3773749999998017
eztv.re,person,94265213,1659.533,1661.910,2.3773749999998017
eztv.re,lamp,26dd6a8d,2501.374,2503.751,2.3773749999995744
eztv.re,clothing,91cea9c7,2501.374,2503.751,2.3773749999995744
eztv.re,coat,13f0f053,2476.724,2479.102,2.3773749999995744
eztv.re,person,c9624a78,2501.374,2503.751,2.3773749999995744
eztv.re,clothing,7a9db613,804.929,807.181,2.2522500000000036
eztv.re,tie,22add74e,2122.871,2125.123,2.2522500000000036
eztv.re,person,c33a81de,2406.529,2408.781,2.2522500000000036
eztv.re,clothing,25df2323,1131.380,1133.632,2.2522500000000036
eztv.re,hat,ec400180,1682.055,1684.308,2.2522500000000036
eztv.re,clothing,91086a83,1616.990,1619.243,2.2522500000000036
eztv.re,person,cf9349de,2537.910,2540.163,2.2522500000000036
eztv.re,person,fb562e7f,2411.659,2413.912,2.2522500000000036
eztv.re,person,dfa19caf,1335.960,1338.212,2.2522500000000036
eztv.re,clothing,fbd50e8a,2087.586,2089.838,2.2522500000000036
eztv.re,person,b467faa8,402.777,405.030,2.2522500000000036
eztv.re,furniture,5b777447,805.054,807.307,2.2522500000000036
eztv.re,clothing,5bb385ac,368.368,370.620,2.2522500000000036
eztv.re,person,8752ec93,2411.659,2413.912,2.2522500000000036
eztv.re,person,b627fda4,2406.529,2408.781,2.2522500000000036
eztv.re,table top,97fdeadf,2404.152,2406.404,2.2522500000000036
eztv.re,tableware,833d0fbf,1376.750,1379.003,2.2522500000000036
eztv.re,house,142ce1e7,470.595,472.847,2.2522500000000036
eztv.re,clothing,5cbc6d50,1172.671,1174.924,2.2522500000000036
eztv.re,clothing,922dcefe,170.420,172.673,2.2522500000000036
eztv.re,outerwear,9b3276a3,605.730,607.982,2.2522500000000036
eztv.re,person,6134b9be,2062.435,2064.688,2.2522500000000036
eztv.re,person,5d1a9254,2083.581,2085.834,2.2522500000000036
eztv.re,person,a185fc7e,1239.113,1241.365,2.2522500000000036
eztv.re,person,bb4d0426,2107.606,2109.858,2.2522500000000036
eztv.re,clothing,e87526f2,522.647,524.899,2.2522500000000036
eztv.re,person,bb501b7a,1779.528,1781.780,2.2522500000000036
eztv.re,packaged goods,926a146a,994.118,996.370,2.2522500000000036
eztv.re,top,594e4d8a,2406.529,2408.781,2.2522500000000036
eztv.re,person,f39f4049,2583.831,2586.084,2.2522500000000036
eztv.re,clothing,7c708878,1849.723,1851.975,2.2522500000000036
eztv.re,person,f08ad581,2406.529,2408.781,2.2522500000000036
eztv.re,person,38cc0a6d,2411.659,2413.912,2.2522500000000036
eztv.re,clothing,1c399454,325.575,327.827,2.2522500000000036
eztv.re,clothing,1d286219,694.068,696.321,2.2522500000000036
eztv.re,person,544dd39e,1600.224,1602.476,2.2522500000000036
eztv.re,clothing,43f193a2,605.730,607.982,2.2522500000000036
eztv.re,person,d319f7b8,1612.611,1614.863,2.2522500000000036
eztv.re,table top,12bae54b,1370.369,1372.621,2.2522500000000036
eztv.re,clothing,8b72e1ff,1860.108,1862.361,2.2522500000000036
eztv.re,tie,8553d075,977.226,979.479,2.2522500000000036
eztv.re,car,f4271d10,618.993,621.246,2.2522500000000036
eztv.re,person,cf3fc93c,2406.529,2408.781,2.2522500000000036
eztv.re,hat,cd5b5157,170.420,172.673,2.2522500000000036
eztv.re,person,1c9ff3bb,2404.152,2406.404,2.2522500000000036
eztv.re,pants,842689a0,1399.773,1402.026,2.2522500000000036
eztv.re,curtain,f283b852,1414.663,1416.916,2.2522500000000036
eztv.re,outerwear,a8db216a,781.155,783.408,2.2522500000000036
eztv.re,person,bef89381,370.870,373.123,2.2522500000000036
eztv.re,person,17aecf99,336.336,338.588,2.2522500000000036
eztv.re,top,a0cdec3d,1807.681,1809.933,2.2522500000000036
eztv.re,clothing,b5f1db3a,1459.208,1461.460,2.2522500000000036
eztv.re,flowerpot,40e7fb02,341.341,343.593,2.2522500000000036
eztv.re,person,f4cac098,2248.371,2250.623,2.2522500000000036
eztv.re,person,7b878cc5,2404.152,2406.404,2.2522500000000036
eztv.re,display device,02227909,2922.920,2925.172,2.2522500000000036
eztv.re,person,ba2b67c3,170.420,172.673,2.2522500000000036
eztv.re,tableware,9ee581c2,787.787,790.039,2.2522500000000036
eztv.re,necklace,d0bac7ff,1728.977,1731.229,2.2522500000000036
eztv.re,person,7d09275f,2404.152,2406.404,2.2522500000000036
eztv.re,clothing,2609bf68,2122.996,2125.248,2.2522500000000036
eztv.re,plate,e8698509,1646.895,1649.148,2.2522500000000036
eztv.re,person,cfcdabb6,577.577,579.829,2.2522500000000036
eztv.re,clothing,387bf50b,1849.723,1851.975,2.2522500000000036
eztv.re,person,70ebc680,1756.255,1758.507,2.2522500000000036
eztv.re,person,656f268d,2653.276,2655.528,2.2522500000000036
eztv.re,person,47ea8f75,1423.297,1425.549,2.2522500000000036
eztv.re,coat,747cb936,1479.353,1481.605,2.2522500000000036
eztv.re,person,97162d77,2404.152,2406.404,2.2522500000000036
eztv.re,clothing,4fabed58,1438.938,1441.190,2.2522500000000036
eztv.re,clothing,cf794ac0,1172.671,1174.924,2.2522500000000036
eztv.re,coat,68ddcdc8,1316.690,1318.943,2.2522500000000036
eztv.re,person,f79fe141,336.586,338.839,2.2522500000000036
eztv.re,person,1315f060,2088.336,2090.588,2.2522500000000036
eztv.re,person,18f0bf4a,2122.996,2125.248,2.2522500000000036
eztv.re,person,6911eb9d,2411.659,2413.912,2.2522500000000036
eztv.re,person,3ff5e3ac,1690.314,1692.566,2.2522500000000036
eztv.re,clothing,d290684d,368.368,370.620,2.2522500000000036
eztv.re,person,4889ab1e,2404.152,2406.404,2.2522500000000036
eztv.re,clothing,c5eee7ff,2083.707,2085.959,2.2522500000000036
eztv.re,furniture,162ec3b5,1367.741,1369.994,2.2522500000000036
eztv.re,person,c7785553,1965.213,1967.466,2.2522500000000036
eztv.re,clothing,6909172d,1986.234,1988.486,2.2522500000000036
eztv.re,dress,633173e6,2248.371,2250.623,2.2522500000000036
eztv.re,clothing,c314c98e,2648.271,2650.523,2.2522500000000036
eztv.re,person,0b7b636c,670.795,673.047,2.2522500000000036
eztv.re,person,10dfd504,1316.690,1318.943,2.2522500000000036
eztv.re,suit,0bd2ba60,1716.089,1718.342,2.2522500000000036
eztv.re,person,23c05d4d,2359.232,2361.484,2.2522500000000036
eztv.re,candle,d7900edc,1778.527,1780.779,2.2522500000000036
eztv.re,outerwear,50b32796,577.577,579.829,2.2522500000000036
eztv.re,traffic light,dc93df26,48.548,50.801,2.2522500000000036
eztv.re,person,11e35a1c,2359.232,2361.484,2.2522500000000036
eztv.re,clothing,4bed2aa3,1316.690,1318.943,2.2522500000000036
eztv.re,jewellery,9437c376,2329.577,2331.829,2.2522500000000036
eztv.re,jewellery,887e3652,2248.371,2250.623,2.2522500000000036
eztv.re,clothing,c7e386d2,1780.278,1782.531,2.2522500000000036
eztv.re,clothing,6934b59d,1816.940,1819.192,2.2522500000000036
eztv.re,sculpture,c6a9fc82,1307.431,1309.683,2.2522500000000036
eztv.re,clothing,0e02dbcd,2359.232,2361.484,2.2522500000000036
eztv.re,coat,42563814,170.420,172.673,2.2522500000000036
eztv.re,suit,7568af67,1239.113,1241.365,2.2522500000000036
eztv.re,person,597f411f,1728.977,1731.229,2.2522500000000036
eztv.re,person,61413635,2411.659,2413.912,2.2522500000000036
eztv.re,person,c8f30d5d,336.336,338.588,2.2522500000000036
eztv.re,person,6fb9644f,1728.977,1731.229,2.2522500000000036
eztv.re,clothing,6338ebc6,1718.592,1720.844,2.2522500000000036
eztv.re,dress,ce7fc865,1443.943,1446.195,2.2522500000000036
eztv.re,clothing,958dd901,2350.723,2352.976,2.2522500000000036
eztv.re,glove,9e097740,1809.182,1811.435,2.2522500000000036
eztv.re,outerwear,16872a7d,1965.213,1967.466,2.2522500000000036
eztv.re,clothing,00dd97b9,2359.232,2361.484,2.2522500000000036
eztv.re,bottle,d18162df,1013.262,1015.514,2.2522500000000036
eztv.re,top,079edc16,1792.165,1794.418,2.2522500000000036
eztv.re,person,a4e7bce4,336.336,338.588,2.2522500000000036
eztv.re,person,1ea82607,170.420,172.673,2.2522500000000036
eztv.re,tableware,d4b8b199,1860.108,1862.361,2.2522500000000036
eztv.re,tableware,7601e7b6,1372.746,1374.999,2.2522500000000036
eztv.re,person,f600d257,1833.582,1835.834,2.2522500000000036
eztv.re,tie,112cb72d,1245.870,1248.122,2.2522500000000036
eztv.re,person,240cf63f,2107.606,2109.858,2.2522500000000036
eztv.re,glasses,fad57a4f,1600.224,1602.476,2.2522500000000036
eztv.re,t-shirt,3943b4d9,1370.369,1372.621,2.2522500000000036
eztv.re,dress,69203418,2062.811,2065.063,2.2522500000000036
eztv.re,person,62ce4153,1394.018,1396.270,2.2522500000000036
eztv.re,person,01c1b036,1728.977,1731.229,2.2522500000000036
eztv.re,person,8b46e1bd,1728.977,1731.229,2.2522500000000036
eztv.re,person,e31feb6e,370.870,373.123,2.2522500000000036
eztv.re,person,df511c99,1370.369,1372.621,2.2522500000000036
eztv.re,person,b02f47ab,2411.659,2413.912,2.2522500000000036
eztv.re,person,39e16791,1160.534,1162.787,2.2522500000000036
eztv.re,person,015fcdc1,2411.659,2413.912,2.2522500000000036
eztv.re,clothing,7d9c20a4,663.413,665.665,2.2522500000000036
eztv.re,lighting,64966a00,702.827,705.079,2.2522500000000036
eztv.re,person,3980339e,2388.761,2391.014,2.2522500000000036
eztv.re,tie,7fae1275,1228.227,1230.479,2.2522500000000036
eztv.re,camera,797648e1,30.155,32.407,2.25225
eztv.re,person,39191f18,901.275,903.528,2.25224999999989
eztv.re,clothing,933c4b33,1554.553,1556.805,2.2522499999997763
eztv.re,hat,78bdd966,2150.648,2152.776,2.127125000000433
eztv.re,outerwear,8bd8e1ad,2487.985,2490.113,2.127125000000433
eztv.re,person,2625e4df,1668.542,1670.669,2.1271250000002055
eztv.re,person,7d5cb1c0,1437.311,1439.438,2.1271250000002055
eztv.re,person,458e214c,1444.068,1446.195,2.1271250000002055
eztv.re,window,64b5bc0c,847.722,849.849,2.127125000000092
eztv.re,person,383480df,605.855,607.982,2.127125000000092
eztv.re,tie,ab4ba076,715.340,717.467,2.127125000000092
eztv.re,person,00a1aff2,847.722,849.849,2.127125000000092
eztv.re,person,882c4f59,710.335,712.462,2.127125000000092
eztv.re,outerwear,aab88d70,847.722,849.849,2.127125000000092
eztv.re,table top,d1045103,710.335,712.462,2.127125000000092
eztv.re,coat,fb5c45fe,715.340,717.467,2.127125000000092
eztv.re,person,79d3de49,715.340,717.467,2.127125000000092
eztv.re,person,99dc497d,847.722,849.849,2.127125000000092
eztv.re,lamp,2acd828d,710.335,712.462,2.127125000000092
eztv.re,person,b6da54f2,710.335,712.462,2.127125000000092
eztv.re,person,a0137bfd,605.855,607.982,2.127125000000092
eztv.re,table,5134a7ae,338.964,341.091,2.127125000000035
eztv.re,table,bf27cdbc,338.964,341.091,2.127125000000035
eztv.re,table,a2bc1247,338.964,341.091,2.127125000000035
eztv.re,person,7e790887,338.964,341.091,2.127125000000035
eztv.re,person,6e9dabf6,338.964,341.091,2.127125000000035
eztv.re,clothing,fd4d1ce7,338.964,341.091,2.127125000000035
eztv.re,person,70bae3e8,338.964,341.091,2.127125000000035
eztv.re,outerwear,5456ae40,338.964,341.091,2.127125000000035
eztv.re,clothing,c988d3aa,338.964,341.091,2.127125000000035
eztv.re,person,c13374da,338.964,341.091,2.127125000000035
eztv.re,clothing,d7bff994,338.964,341.091,2.127125000000035
eztv.re,furniture,b9e87187,285.660,287.788,2.127125000000035
eztv.re,person,b2e5e747,338.964,341.091,2.127125000000035
eztv.re,person,7f24881b,400.400,402.527,2.127125000000035
eztv.re,person,65214b74,338.964,341.091,2.127125000000035
eztv.re,shirt,fdde939f,495.120,497.247,2.127125000000035
eztv.re,clothing,5d9b410b,338.964,341.091,2.127125000000035
eztv.re,houseplant,d715d9c5,338.964,341.091,2.127125000000035
eztv.re,person,e38faed7,338.964,341.091,2.127125000000035
eztv.re,bottle,907c1dff,338.964,341.091,2.127125000000035
eztv.re,person,65414810,186.436,188.563,2.1271250000000066
eztv.re,outerwear,dabdf517,232.357,234.484,2.1271250000000066
eztv.re,coat,5d478b55,186.436,188.563,2.1271250000000066
eztv.re,lamp,589522ed,91.842,93.969,2.1271249999999924
eztv.re,clothing,21571c46,82.958,85.085,2.1271249999999924
eztv.re,corded phone,9c3303cc,91.842,93.969,2.1271249999999924
eztv.re,computer monitor,0abb24b8,97.347,99.474,2.1271249999999924
eztv.re,person,5469465b,1212.461,1214.588,2.127124999999978
eztv.re,person,73f2ca2b,2515.263,2517.390,2.127124999999978
eztv.re,person,7cde69de,1731.605,1733.732,2.127124999999978
eztv.re,person,00d465aa,2248.496,2250.623,2.127124999999978
eztv.re,person,c676c357,1740.238,1742.366,2.127124999999978
eztv.re,person,7967c02d,805.179,807.307,2.127124999999978
eztv.re,person,00bb2e2e,2429.427,2431.554,2.127124999999978
eztv.re,person,089bbc99,1740.238,1742.366,2.127124999999978
eztv.re,person,785987ad,1706.079,1708.207,2.127124999999978
eztv.re,person,e9a46406,1278.777,1280.905,2.127124999999978
eztv.re,person,be107564,1740.238,1742.366,2.127124999999978
eztv.re,person,0b18ddd5,1617.116,1619.243,2.127124999999978
eztv.re,person,73a25d82,300.050,302.177,2.127124999999978
eztv.re,furniture,e00cb264,700.575,702.702,2.127124999999978
eztv.re,person,5f9821d5,1986.359,1988.486,2.127124999999978
eztv.re,person,2eb4e35c,652.026,654.154,2.127124999999978
eztv.re,person,2d94c784,786.411,788.538,2.127124999999978
eztv.re,person,2c363f2c,1740.238,1742.366,2.127124999999978
eztv.re,person,63917a28,1776.274,1778.402,2.127124999999978
eztv.re,person,d926c83c,2017.265,2019.392,2.127124999999978
eztv.re,person,d90b36c1,896.395,898.523,2.127124999999978
eztv.re,person,24ebd766,700.575,702.702,2.127124999999978
eztv.re,person,2468e011,1778.527,1780.654,2.127124999999978
eztv.re,person,6816d143,2388.887,2391.014,2.127124999999978
eztv.re,person,1f88ff6c,1770.644,1772.771,2.127124999999978
eztv.re,person,1efbe89b,1794.543,1796.670,2.127124999999978
eztv.re,person,1ccf6947,2554.427,2556.554,2.127124999999978
eztv.re,shelf,ad4901ab,1370.369,1372.496,2.127124999999978
eztv.re,person,1c0811ef,1402.776,1404.903,2.127124999999978
eztv.re,person,3d9efbd2,200.450,202.577,2.127124999999978
eztv.re,person,179cf1b1,2359.232,2361.359,2.127124999999978
eztv.re,person,15ecaba6,2404.277,2406.404,2.127124999999978
eztv.re,person,12f5755b,1740.238,1742.366,2.127124999999978
eztv.re,person,e8ad5d32,1804.052,1806.179,2.127124999999978
eztv.re,person,145d71e1,1705.704,1707.831,2.127124999999978
eztv.re,person,43464fd1,1403.027,1405.154,2.127124999999978
eztv.re,person,ef06c8bb,1740.238,1742.366,2.127124999999978
eztv.re,person,463d764a,1776.274,1778.402,2.127124999999978
eztv.re,person,a576e7ba,1734.983,1737.110,2.127124999999978
eztv.re,person,ceca7601,2400.023,2402.150,2.127124999999978
eztv.re,person,46df0cea,1671.169,1673.297,2.127124999999978
eztv.re,lamp,b520dc4a,700.575,702.702,2.127124999999978
eztv.re,lamp,7dada9e4,1278.777,1280.905,2.127124999999978
eztv.re,hat,040acdf5,2434.057,2436.184,2.127124999999978
eztv.re,person,512e7670,738.738,740.865,2.127124999999978
eztv.re,person,aea7dab2,2404.277,2406.404,2.127124999999978
eztv.re,person,af026c81,2400.023,2402.150,2.127124999999978
eztv.re,person,ff89a34c,394.894,397.022,2.127124999999978
eztv.re,person,c05ebd2a,1316.815,1318.943,2.127124999999978
eztv.re,person,5022ae37,962.712,964.839,2.127124999999978
eztv.re,person,fc50bf0b,1825.699,1827.826,2.127124999999978
eztv.re,person,fc56f707,2404.277,2406.404,2.127124999999978
eztv.re,hat,cae452b4,2525.023,2527.150,2.127124999999978
eztv.re,person,fe8592ad,2388.887,2391.014,2.127124999999978
eztv.re,hat,ac770ede,2515.263,2517.390,2.127124999999978
eztv.re,hat,6345960b,2538.035,2540.163,2.127124999999978
eztv.re,person,fd6f57fc,1647.896,1650.023,2.127124999999978
eztv.re,hat,a3663118,1736.610,1738.737,2.127124999999978
eztv.re,person,cb972189,2301.424,2303.551,2.127124999999978
eztv.re,person,f54ff4ad,1075.449,1077.576,2.127124999999978
eztv.re,person,9f429f85,1710.208,1712.336,2.127124999999978
eztv.re,pants,0b0962f4,1834.583,1836.710,2.127124999999978
eztv.re,person,9bb6f62a,2056.680,2058.807,2.127124999999978
eztv.re,packaged goods,6f66712e,981.481,983.608,2.127124999999978
eztv.re,person,c40a9936,300.050,302.177,2.127124999999978
eztv.re,person,efb3db3a,778.653,780.780,2.127124999999978
eztv.re,packaged goods,3ec2947d,931.431,933.558,2.127124999999978
eztv.re,packaged goods,2d68644c,931.431,933.558,2.127124999999978
eztv.re,person,8195e5d7,1740.238,1742.366,2.127124999999978
eztv.re,outerwear,dce28af5,200.450,202.577,2.127124999999978
eztv.re,person,4f46dac5,1307.431,1309.558,2.127124999999978
eztv.re,person,c348929a,1740.238,1742.366,2.127124999999978
eztv.re,outerwear,cacd5fba,2312.310,2314.437,2.127124999999978
eztv.re,glasses,cf3a8c84,962.712,964.839,2.127124999999978
eztv.re,person,df7e363e,2438.436,2440.563,2.127124999999978
eztv.re,outerwear,84e07f8f,962.712,964.839,2.127124999999978
eztv.re,person,8d742cd8,1694.818,1696.945,2.127124999999978
eztv.re,person,90b76420,2022.521,2024.648,2.127124999999978
eztv.re,outerwear,582b81ad,624.374,626.501,2.127124999999978
eztv.re,outerwear,41c0823a,778.653,780.780,2.127124999999978
eztv.re,person,938cccac,1849.848,1851.975,2.127124999999978
eztv.re,person,97354d2a,1807.806,1809.933,2.127124999999978
eztv.re,person,9b1cfc83,1721.845,1723.972,2.127124999999978
eztv.re,person,4c0b7367,1784.908,1787.035,2.127124999999978
eztv.re,person,8b4063c1,2015.764,2017.891,2.127124999999978
eztv.re,jacket,2a834cda,2504.127,2506.254,2.127124999999978
eztv.re,dress,47ff8fd9,1752.125,1754.253,2.127124999999978
eztv.re,clothing,95cbf5cf,1392.141,1394.268,2.127124999999978
eztv.re,dress,eb8efeb6,1740.238,1742.366,2.127124999999978
eztv.re,clothing,b780ceb5,2654.277,2656.404,2.127124999999978
eztv.re,clothing,a0074736,1278.777,1280.905,2.127124999999978
eztv.re,suit,76e32fb7,1645.644,1647.771,2.127124999999978
eztv.re,table top,29019d93,700.575,702.702,2.127124999999978
eztv.re,tableware,1c140dbf,1278.777,1280.905,2.127124999999978
eztv.re,clothing,90a1727e,1784.533,1786.660,2.127124999999978
eztv.re,clothing,1e8c6b3b,1460.334,1462.461,2.127124999999978
eztv.re,dress,a31d12e5,2077.200,2079.327,2.127124999999978
eztv.re,clothing,f7d66b24,2515.263,2517.390,2.127124999999978
eztv.re,tie,303dfaad,1794.543,1796.670,2.127124999999978
eztv.re,clothing,00e37d46,1416.415,1418.542,2.127124999999978
eztv.re,clothing,1555c9b6,1575.449,1577.576,2.127124999999978
eztv.re,clothing,607a79a8,1075.449,1077.576,2.127124999999978
eztv.re,clothing,ec9c47c4,700.575,702.702,2.127124999999978
eztv.re,dress,589e2475,2041.039,2043.166,2.127124999999978
eztv.re,umbrella,aed6c25e,1470.969,1473.097,2.127124999999978
eztv.re,clothing,573c8faa,651.901,654.028,2.127124999999978
eztv.re,clothing,2591128b,2073.697,2075.824,2.127124999999978
eztv.re,clothing,8c79b9f9,962.712,964.839,2.127124999999978
eztv.re,clothing,d340c96c,994.368,996.495,2.127124999999978
eztv.re,clothing,70bc7fa2,786.411,788.538,2.127124999999978
eztv.re,clothing,9c4628b9,2400.023,2402.150,2.127124999999978
eztv.re,furniture,5c67bfde,300.050,302.177,2.127124999999978
eztv.re,tie,c6fd9043,780.905,783.032,2.127124999999978
eztv.re,dress,dfc69d12,1690.564,1692.691,2.127124999999978
eztv.re,table top,ed89728b,2429.427,2431.554,2.127124999999978
eztv.re,tie,4977695f,778.653,780.780,2.127124999999978
eztv.re,clothing,803b5a21,1387.636,1389.763,2.127124999999978
eztv.re,clothing,d8e9013d,742.367,744.494,2.127124999999978
eztv.re,clothing,d87d06e4,2077.826,2079.953,2.127124999999978
eztv.re,furniture,8d14d6ed,654.904,657.031,2.127124999999978
eztv.re,furniture,54c73dc4,742.492,744.619,2.127124999999978
eztv.re,coat,8fbbe348,663.663,665.790,2.127124999999978
eztv.re,tableware,12be94ab,1714.838,1716.965,2.127124999999978
eztv.re,window,50efafc8,688.688,690.815,2.127124999999978
eztv.re,furniture,3878af55,778.653,780.780,2.127124999999978
eztv.re,clothing,b5a4ddf7,2504.127,2506.254,2.127124999999978
eztv.re,tableware,cc91c39d,1381.380,1383.507,2.127124999999978
eztv.re,clothing,d945ecb1,1461.585,1463.712,2.127124999999978
eztv.re,curtain,7495b341,1740.238,1742.366,2.127124999999978
eztv.re,tire,cc892daf,827.952,830.079,2.127124999999978
eztv.re,furniture,ba34c113,154.655,156.782,2.127124999999978
eztv.re,clothing,03ba7593,1659.283,1661.410,2.127124999999978
eztv.re,dress,88e34399,1780.904,1783.031,2.127124999999978
eztv.re,tableware,512a81a5,1278.777,1280.905,2.127124999999978
eztv.re,clothing,cd168867,2315.188,2317.315,2.127124999999978
eztv.re,clothing,83c6609c,1825.699,1827.826,2.127124999999978
eztv.re,clothing,c220dd77,2515.263,2517.390,2.127124999999978
eztv.re,dress,7b6060bc,1847.471,1849.598,2.127124999999978
eztv.re,clothing,79edcce0,1716.089,1718.216,2.127124999999978
eztv.re,clothing,e73513c6,1847.471,1849.598,2.127124999999978
eztv.re,clothing,fe913fb8,1278.777,1280.905,2.127124999999978
eztv.re,clothing,6ea4a08e,2463.836,2465.963,2.127124999999978
eztv.re,clothing,1a2a9337,1778.902,1781.029,2.127124999999978
eztv.re,coat,f5ee8771,1160.659,1162.787,2.127124999999978
eztv.re,clothing,bf44d7a4,2377.250,2379.377,2.127124999999978
eztv.re,tie,4ca8b0f2,962.712,964.839,2.127124999999978
eztv.re,table top,954b40f4,1278.777,1280.905,2.127124999999978
eztv.re,coat,e7a6ca88,1794.543,1796.670,2.127124999999978
eztv.re,dress,7eff6e70,1682.306,1684.433,2.127124999999978
eztv.re,clothing,6985d66e,2385.383,2387.385,2.0020000000004075
eztv.re,curtain,ef5a8f14,2380.878,2382.881,2.0020000000004075
eztv.re,outerwear,5666da60,2083.707,2085.709,2.0020000000004075
eztv.re,person,e28ef47a,1561.310,1563.312,2.00200000000018
eztv.re,person,ce62f632,1278.777,1280.780,2.00200000000018
eztv.re,person,242fcb88,1768.141,1770.143,2.00200000000018
eztv.re,dress,5df5d370,1801.675,1803.677,2.00200000000018
eztv.re,clothing,b7c88562,1151.275,1153.277,2.00200000000018
eztv.re,clothing,46b2f13d,1437.436,1439.438,2.00200000000018
eztv.re,clothing,21b0efa8,1736.735,1738.737,2.00200000000018
eztv.re,clothing,02bd78ce,603.603,605.605,2.0020000000000664
eztv.re,clothing,acea8e86,790.164,792.166,2.0020000000000664
eztv.re,person,51426da7,600.975,602.977,2.0020000000000664
eztv.re,mug,db7f3c76,790.164,792.166,2.0020000000000664
eztv.re,coat,74394116,600.975,602.977,2.0020000000000664
eztv.re,mug,66ef8539,790.164,792.166,2.0020000000000664
eztv.re,person,254abd1e,962.837,964.839,2.0020000000000664
eztv.re,outerwear,75351b58,546.671,548.673,2.0020000000000664
eztv.re,person,0e88adf6,790.164,792.166,2.0020000000000664
eztv.re,person,a17a714c,600.975,602.977,2.0020000000000664
eztv.re,lighting,5a025cee,715.340,717.342,2.0020000000000664
eztv.re,furniture,a8452f27,762.887,764.889,2.0020000000000664
eztv.re,person,5c939e56,663.413,665.415,2.0020000000000664
eztv.re,tire,1c6744e8,847.722,849.724,2.0020000000000664
eztv.re,tie,b70ddaaa,546.671,548.673,2.0020000000000664
eztv.re,car,cff15bf0,790.164,792.166,2.0020000000000664
eztv.re,clothing,a471f498,710.460,712.462,2.0020000000000664
